news_urls,site_names,bias
http://vtdigger.org/,vtdigger.org,AllSides Media Bias Rating: Lean Left
http://www.wakeuptopolitics.com,wakeuptopolitics.com,AllSides Media Bias Rating: Center
http://wsj.com/,wsj.com,AllSides Media Bias Rating: Center
https://www.wsj.com/news/opinion,wsj.com,AllSides Media Bias Rating: Lean Right
https://www.wandtv.com/,wandtv.com,AllSides Media Bias Rating: Center
https://www.candgnews.com/newspaper/warrenweekly,candgnews.com,Political News Media Bias Rating: Not Rated
https://www.washingtonblade.com/,washingtonblade.com,AllSides Media Bias Rating: Lean Left
http://www.thewashingtondailynews.com/,thewashingtondailynews.com,Political News Media Bias Rating: Not Rated
http://washington-ia.villagesoup.com/index.seam,washington-ia.villagesoup.com,Political News Media Bias Rating: Not Rated
http://washingtonexaminer.com/,washingtonexaminer.com,AllSides Media Bias Rating: Lean Right
http://freebeacon.com/,freebeacon.com,AllSides Media Bias Rating: Right
http://washingtonmonthly.com/,washingtonmonthly.com,AllSides Media Bias Rating: Lean Left
https://www.washingtonpost.com/,washingtonpost.com,AllSides Media Bias Rating: Lean Left
http://www.washingtontimes.com/,washingtontimes.com,AllSides Media Bias Rating: Lean Right
https://www.thecentersquare.com/,thecentersquare.com,AllSides Media Bias Rating: Lean Right
http://wcfcourier.com/,wcfcourier.com,Political News Media Bias Rating: Not Rated
http://www.wausaudailyherald.com/,wausaudailyherald.com,Political News Media Bias Rating: Not Rated
http://www.mlive.com/wayland/,mlive.com,Political News Media Bias Rating: Not Rated
http://www.thesouthend.wayne.edu/,thesouthend.wayne.edu,Political News Media Bias Rating: Not Rated
http://news.wbfo.org/,news.wbfo.org,Political News Media Bias Rating: Not Rated
https://www.wbur.org/,wbur.org,AllSides Media Bias Rating: Center
https://www.wcvb.com/,wcvb.com,AllSides Media Bias Rating: Center
http://www.freemanjournal.net/,freemanjournal.net,Political News Media Bias Rating: Not Rated
https://www.candgnews.com/newspaper/westbloomfieldbeacon,candgnews.com,Political News Media Bias Rating: Not Rated
https://www.farmprogress.com/,farmprogress.com,Political News Media Bias Rating: Not Rated
http://www.westernherald.com/,westernherald.com,Political News Media Bias Rating: Not Rated
https://www.westernjournal.com/,westernjournal.com,Political News Media Bias Rating: Not Rated
http://www.hometownlife.com/section/NEWS24,hometownlife.com,Political News Media Bias Rating: Not Rated
http://www.westsidepioneer.com/,westsidepioneer.com,Political News Media Bias Rating: Not Rated
http://www.wetmountaintribune.com/,wetmountaintribune.com,Political News Media Bias Rating: Not Rated
http://wfae.org/,wfae.org,AllSides Media Bias Rating: Center
http://news.wgbh.org/,news.wgbh.org,AllSides Media Bias Rating: Center
https://wgntv.com/,wgntv.com,AllSides Media Bias Rating: Center
https://www.whatfinger.com/,whatfinger.com,AllSides Media Bias Rating: Right
http://www.shorelinemedia.net/white_lake_beacon/,shorelinemedia.net,Political News Media Bias Rating: Not Rated
https://www.whittierdailynews.com/,whittierdailynews.com,AllSides Media Bias Rating: Center
http://www.mywindsornow.com/,mywindsornow.com,Political News Media Bias Rating: Not Rated
https://www.winonadailynews.com/,winonadailynews.com,AllSides Media Bias Rating: Center
https://www.wired.com/,wired.com,AllSides Media Bias Rating: Center
http://wisconsingazette.com/,wisconsingazette.com,AllSides Media Bias Rating: Lean Left
http://www.wnd.com/,wnd.com,AllSides Media Bias Rating: Right
https://www.candgnews.com/newspaper/woodwardtalk,candgnews.com,Political News Media Bias Rating: Not Rated
https://wng.org/,wng.org,AllSides Media Bias Rating: Right
https://www.wortfm.org/,wortfm.org,Political News Media Bias Rating: Not Rated
https://www.worthynews.com/,worthynews.com,AllSides Media Bias Rating: Center
https://www.wvnews.com/,wvnews.com,AllSides Media Bias Rating: Center
https://wyofile.com/,wyofile.com,AllSides Media Bias Rating: Lean Right
https://www.wyomingpublicmedia.org/,wyomingpublicmedia.org,AllSides Media Bias Rating: Lean Left
https://www.yahoo.com/,yahoo.com,AllSides Media Bias Rating: Lean Left
https://news.yahoo.com/tagged/360/,news.yahoo.com,AllSides Media Bias Rating: Mixed
http://yellowscene.com/,yellowscene.com,Political News Media Bias Rating: Not Rated
http://www.yesmagazine.org/,yesmagazine.org,AllSides Media Bias Rating: Left
http://www.youtube.com,youtube.com,Political News Media Bias Rating: Not Rated
http://www.heritage.com/ypsilanti_courier/,heritage.com,Political News Media Bias Rating: Not Rated
http://zerohedge.com,zerohedge.com,AllSides Media Bias Rating: Lean Right
www.zoa.org,zoa.org,Political News Media Bias Rating: Not Rated
